,CensusTract,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,Neighborhood,floorarea_sqft,s,p,f,l,r
151,1015300,1148331.0,903234.944161,9207380.0,1872392.64555,4.68648123611,2731.57809181,Lincoln Square,8774933,4.9174,0.4824,10.1938,0.6133,0.7866
152,1015400,1337999.0,806244.171123,8079585.0,1909222.24485,4.48196066387,4553.12524526,Yorkville,8557059,4.2319,0.4223,10.0213,0.7008,0.6026
153,1015500,1211461.0,407737.491834,7855483.0,2035791.20349,4.04062999481,2934.61444006,Lincoln Square,8225879,3.8587,0.2003,19.266,0.5951,0.3366
154,1015601,477177.0,319253.342036,2961212.0,791936.098989,3.86704811652,4947.24939041,Yorkville,3062455,3.7392,0.4031,9.2754,0.6025,0.669
155,1015602,765512.0,283113.682695,2196416.0,1169910.75402,2.36891232128,5111.05354272,East Harlem South,2771416,1.8774,0.242,7.7581,0.6543,0.3698
156,1015700,1252110.0,921826.521429,8180370.0,1967465.56483,4.15782118184,3035.90736191,Lincoln Square,8180370,4.1578,0.4685,8.8741,0.6364,0.7362
157,1015801,829319.0,563474.688843,4525345.0,1352987.6138,3.34592493961,4674.12550777,Upper East Side-Carnegie Hill,4526995,3.3447,0.4165,8.0311,0.613,0.6794
158,1015802,269395.0,181195.946423,2060738.0,551658.976971,3.99523635435,5077.38362677,East Harlem South,2204008,3.7355,0.3285,11.373,0.4883,0.6726
159,1015900,980518.0,692221.741059,7620381.0,1867947.75475,4.08286954526,3220.41408128,Lincoln Square,7626587,4.0795,0.3706,11.0086,0.5249,0.706
160,1016001,829145.0,644391.340955,4959651.0,1352676.79678,3.6665454836,4657.28313635,Upper East Side-Carnegie Hill,4959651,3.6665,0.4764,7.6966,0.613,0.7772
161,1016002,300199.0,228569.511725,1899608.0,554061.784989,3.42851294109,5063.29591232,East Harlem South,1899608,3.4285,0.4125,8.3109,0.5418,0.7614
162,1016100,1121852.0,761549.06825,4947354.0,1676887.39948,2.95453946493,3358.99257896,Upper West Side,4954430,2.9503,0.4541,6.4964,0.669,0.6788
163,1016200,1765468.0,638805.035312,4965625.0,2924177.05623,1.70338180767,5190.92008138,East Harlem South,4980990,1.6981,0.2185,7.7733,0.6037,0.3618
164,1016300,1296416.0,673183.13162,5812860.0,2861319.98167,2.07063664251,3526.48132975,Upper West Side,5924754,2.0315,0.2353,8.6349,0.4531,0.5193
165,1016400,1254893.0,478153.47335,3399891.0,1911300.53779,1.53668245361,5353.62937057,East Harlem South,2937062,1.7788,0.2502,7.1105,0.6566,0.381
166,1016500,1549506.0,896184.996859,6118406.0,2198742.30711,2.78626057278,3599.91445292,Upper West Side,6126269,2.7827,0.4076,6.8272,0.7047,0.5784
167,1016600,1040464.0,669303.737904,3087576.0,1872055.57576,1.67908102767,5242.59927901,East Harlem South,3143333,1.6493,0.3575,4.6131,0.5558,0.6433
168,1016800,1339748.0,664782.957291,6967146.0,2151827.96888,3.28284886253,5227.95702429,East Harlem South,7064126,3.2378,0.3089,10.4803,0.6226,0.4962
169,1016900,1298588.0,904508.299764,6014274.0,1937088.12181,3.10480144516,4000.9791089,Upper West Side,6014274,3.1048,0.4669,6.6492,0.6704,0.6965
170,1017000,1230078.0,558603.702105,3661477.0,1969157.93986,1.9090657605,5748.43867955,East Harlem South,3759252,1.8594,0.2837,6.5547,0.6247,0.4541
171,1017100,993166.0,751428.29508,6628053.0,2261887.34785,2.93031967587,4142.41629711,Upper West Side,6628053,2.9303,0.3322,8.8206,0.4391,0.7566
172,1017200,995466.0,611746.345482,2966523.0,1912754.69231,1.55124596579,5800.25478002,East Harlem South,2967153,1.5509,0.3198,4.8493,0.5204,0.6145
173,1017300,1236692.0,825786.726857,6381697.0,1922492.17362,3.32434539276,4323.6763198,Upper West Side,6391028,3.3195,0.4295,7.728,0.6433,0.6677
174,1017401,625110.0,331417.657719,2607366.0,1086638.95422,2.3994777565,5872.96280372,East Harlem South,2607366,2.3995,0.305,7.8673,0.5753,0.5302
175,1017402,212148.0,141436.680314,1144661.0,547579.180176,2.18623907435,6200.54088285,East Harlem South,1197139,2.0904,0.2583,8.0931,0.3874,0.6667
176,1017500,2004967.0,696876.28439,7161101.0,2318953.25693,3.22204899028,4454.95508798,Upper West Side,7471781,3.0881,0.3005,10.276,0.8646,0.3476
177,1017700,1287135.0,776585.386477,6834448.0,1879137.15056,3.63701393374,4645.11888325,Upper West Side,6834448,3.637,0.4133,8.8006,0.685,0.6033
178,1017800,1656397.0,774656.761171,3515111.0,2663014.71169,1.32654918671,6381.67678524,East Harlem North,3532620,1.32,0.2909,4.5376,0.622,0.4677
179,1017900,1889249.0,635775.542835,5596247.0,2278120.86403,2.45308406952,4765.97771196,Upper West Side,5588422,2.4565,0.2791,8.8022,0.8293,0.3365
180,1018000,1453936.0,598309.794091,3165779.0,2287541.21684,1.42250639072,6156.35353517,East Harlem North,3254042,1.3839,0.2616,5.2912,0.6356,0.4115
181,1018100,944176.0,572877.342984,6278983.0,1489438.00029,4.34102325759,4958.86224115,Upper West Side,6465685,4.2157,0.3846,10.9604,0.6339,0.6067
182,1018200,1162641.0,617149.155143,3275727.0,1904007.70829,1.76599705209,6371.46367348,East Harlem North,3362472,1.7204,0.3241,5.3078,0.6106,0.5308
183,1018300,826696.0,623146.847304,5078918.0,2391019.3265,2.12688285019,5072.87444501,Upper West Side,5085418,2.1242,0.2606,8.1504,0.3458,0.7538
184,1018400,1185446.0,472928.779057,3331765.0,1903568.31875,1.80460925209,6360.83588272,East Harlem North,3435197,1.7503,0.2484,7.045,0.6227,0.3989
185,1018500,938243.0,349423.051668,4364684.0,1406908.14232,3.11807066008,5209.19920193,Upper West Side,4386839,3.1023,0.2484,12.4911,0.6669,0.3724
186,1018600,884647.0,291543.688959,1626810.0,1311722.27263,1.24020917685,6201.01276047,Central Harlem South,1626810,1.2402,0.2223,5.58,0.6744,0.3296
187,1018700,891957.0,641640.389645,5684674.0,2323892.3028,2.44618650922,5393.14808055,Upper West Side,5684674,2.4462,0.2761,8.8596,0.3838,0.7194
188,1018800,918652.0,638589.441574,2882509.0,1599376.13286,1.84920478631,6632.54187884,East Harlem North,2957574,1.8023,0.3993,4.5139,0.5744,0.6951
189,1018900,1909164.0,775598.062884,4980014.0,2854221.16207,1.74493205579,5444.66876037,Upper West Side,4980422,1.7448,0.2717,6.4209,0.6689,0.4063
190,1019000,681794.0,432763.649835,2249608.0,1117371.64056,2.01330328992,6593.36797265,Central Harlem South,2249608,2.0133,0.3873,5.1982,0.6102,0.6347
191,1019100,851570.0,630368.296961,5609307.0,2385127.33758,2.35365672581,5702.33361887,Upper West Side,5613771,2.3518,0.2643,8.8985,0.357,0.7402
192,1019200,1010602.0,235983.814329,1113774.0,2048253.28499,0.544646508406,7022.33345609,East Harlem North,1115574,0.5438,0.1152,4.7197,0.4934,0.2335
193,1019300,1112312.0,686136.460923,4354936.0,1892879.09066,2.32955027173,5922.98342467,Morningside Heights,4409557,2.3007,0.3625,6.347,0.5876,0.6169
194,1019400,1184109.0,529052.057441,3348208.0,1881141.41354,1.80644898653,6965.5381659,East Harlem North,3398186,1.7799,0.2812,6.3287,0.6295,0.4468
195,1019600,992447.0,657744.770991,3274389.0,1902090.81861,1.73509433288,6939.25452057,East Harlem North,3300307,1.7215,0.3458,4.9782,0.5218,0.6628
196,1019701,1946554.0,272032.302712,14454035.0,2540523.6394,5.84791330795,6257.82899646,Morningside Heights,14856762,5.6894,0.1071,53.1335,0.7662,0.1398
197,1019702,317364.0,171961.821173,1063530.0,509562.31902,2.13947138418,6242.88845594,Central Harlem South,1090194,2.0871,0.3375,6.1847,0.6228,0.5418
198,1019800,1562842.0,482130.942287,2236492.0,2431074.16976,0.989024534878,6928.25830044,East Harlem North,2404392,0.92,0.1983,4.6388,0.6429,0.3085
199,1019900,926524.0,664508.641478,5324799.0,2406472.69737,2.21269869624,6334.42835891,Morningside Heights,5324799,2.2127,0.2761,8.0131,0.385,0.7172
200,1020000,810318.0,585144.882795,2417859.0,1391141.17595,1.82165551837,6927.81709601,Central Harlem South,2534180,1.738,0.4206,4.1321,0.5825,0.7221
201,1020101,363012.0,306947.520351,2357203.0,593473.679564,4.22136665242,6616.39553879,Morningside Heights,2505270,3.9719,0.5172,7.6795,0.6117,0.8456
202,1020102,505955.0,349766.639764,1960911.0,897067.902897,2.2097814375,6562.79984336,Central Harlem South,1982324,2.1859,0.3899,5.6063,0.564,0.6913
203,1020300,1427937.0,685798.502035,4127486.0,1916590.00457,2.15355709367,6649.88423132,Morningside Heights,4127486,2.1536,0.3578,6.0185,0.745,0.4803
204,1020600,846231.0,550110.332933,2303796.0,1602693.80227,1.46326765392,7498.53819781,Central Harlem North-Polo Grounds,2345170,1.4375,0.3432,4.1879,0.528,0.6501
205,1020701,306206.0,209635.064682,1635010.0,508697.481157,3.21411066609,6947.2466677,Morningside Heights,1635010,3.2141,0.4121,7.7993,0.6019,0.6846
206,1020800,961548.0,579961.561745,2631041.0,1599291.86723,1.64512873098,7498.09325944,Central Harlem North-Polo Grounds,2631041,1.6451,0.3626,4.5366,0.6012,0.6032
207,1020901,734553.0,295192.633207,1833194.0,1246712.43968,1.47042248208,7304.56753445,Morningside Heights,1833194,1.4704,0.2368,6.2102,0.5892,0.4019
208,1021000,993159.0,264080.703028,2579201.0,2157287.86383,1.19557572415,7977.09620373,East Harlem North,2579201,1.1956,0.1224,9.7667,0.4604,0.2659
209,1021200,1280445.0,658227.722656,5359576.0,1900292.29558,2.87720789729,7976.10723622,Central Harlem North-Polo Grounds,5467536,2.8204,0.3464,8.1424,0.6738,0.5141
210,1021303,1035499.0,694176.008813,2887683.0,1650328.22328,1.7575903745,7553.5789742,Manhattanville,2900601,1.7498,0.4206,4.1599,0.6275,0.6704
211,1021400,1003585.0,316620.738894,1841642.0,1460341.27882,1.29404614347,8543.17966513,Central Harlem North-Polo Grounds,1889749,1.2611,0.2168,5.8166,0.6872,0.3155
212,1021500,391072.0,240326.284181,1763854.0,750499.537053,2.38135123576,7538.12743745,Central Harlem North-Polo Grounds,1787203,2.3502,0.3202,7.3394,0.5211,0.6145
213,1021600,1045582.0,713126.399587,3963895.0,1864443.44629,2.13096460925,6205.67914266,Central Harlem South,3973063,2.126,0.3825,5.5585,0.5608,0.682
214,1021703,2448968.0,733007.344443,2841448.0,3377609.42677,0.843658232777,7707.39788672,Manhattanville,2849548,0.8413,0.217,3.8764,0.7251,0.2993
215,1021800,1099084.0,730507.054111,3840513.0,1958525.80481,1.99950339709,6520.6892788,Central Harlem South,3916079,1.9609,0.373,5.2573,0.5612,0.6647
216,1021900,1393742.0,706999.475039,3491791.0,3004767.71739,1.26567454049,7632.9674873,Manhattanville,3803058,1.1621,0.2353,4.9389,0.4638,0.5073
217,1022000,1152350.0,756398.694142,3268467.0,1882647.53283,1.77854481076,6852.16099492,Central Harlem South,3348373,1.7361,0.4018,4.3211,0.6121,0.6564
218,1022102,544341.0,366154.208518,1572542.0,1065533.57021,1.47582586224,8168.45760552,Central Harlem North-Polo Grounds,1572542,1.4758,0.3436,4.2948,0.5109,0.6727
219,1022200,1129682.0,867303.587228,3891147.0,1953119.68878,2.18286161595,7170.38491931,Central Harlem South,4263390,1.9923,0.4441,4.4865,0.5784,0.7677
220,1022301,1171789.0,543824.108381,2680823.0,1972647.89802,1.33365057324,8239.71500386,Manhattanville,2630823,1.359,0.2757,4.9296,0.594,0.4641
221,1022302,576662.0,216685.375029,681968.0,641724.259673,1.06271188867,8209.71095697,Manhattanville,681968,1.0627,0.3377,3.1473,0.8986,0.3758
222,1022400,1107091.0,592901.735245,2864741.0,2099457.91144,1.63990046251,7501.44542174,Central Harlem North-Polo Grounds,3442902,1.3645,0.2824,4.8317,0.5273,0.5355
223,1022500,956685.0,644781.155429,4104616.0,2960365.53193,1.38652337211,8564.76900837,Hamilton Heights,4104616,1.3865,0.2178,6.3659,0.3232,0.674
224,1022600,927397.0,584693.871974,2505835.0,1642680.57782,1.61628379604,7818.23051336,Central Harlem North-Polo Grounds,2655038,1.5255,0.3559,4.2857,0.5646,0.6305
225,1022700,978306.0,649676.569557,2968000.0,1621656.29959,1.83211448736,8701.34809788,Hamilton Heights,2971060,1.8302,0.4006,4.5684,0.6033,0.6641
226,1022800,1127654.0,725028.184314,3150300.0,1944083.40176,1.64697512314,8135.07818179,Central Harlem North-Polo Grounds,3201857,1.6205,0.3729,4.3451,0.58,0.643
227,1022900,862456.0,614065.856887,3396690.0,2186915.9039,1.558070886,8877.05170491,Hamilton Heights,3407370,1.5532,0.2808,5.5315,0.3944,0.712
228,1023000,1123206.0,675521.619183,3808146.0,1869850.52805,2.0459672806,8463.77052531,Central Harlem North-Polo Grounds,3825653,2.0366,0.3613,5.6373,0.6007,0.6014
229,1023100,1486116.0,623548.327297,2969593.0,1962710.70506,1.52089810908,9063.48193167,Hamilton Heights,2985083,1.513,0.3177,4.7624,0.7572,0.4196
230,1023200,1117427.0,680817.124563,3654544.0,1943146.28398,1.88073539812,8779.10461291,Central Harlem North-Polo Grounds,3654544,1.8807,0.3504,5.3679,0.5751,0.6093
231,1023300,1776946.0,594437.550108,2834093.0,2535522.34399,1.19538406245,9169.20211658,Hamilton Heights,3030923,1.1178,0.2344,4.7677,0.7008,0.3345
232,1023400,731791.0,495983.300649,2874462.0,1164816.98101,2.48195128259,9108.73262342,Central Harlem North-Polo Grounds,2891019,2.4677,0.4258,5.7955,0.6282,0.6778
233,1023501,1415771.0,559547.851912,2966630.0,1929059.38953,1.53046298938,9463.00579726,Hamilton Heights,2952354,1.5379,0.2901,5.3018,0.7339,0.3952
234,1023502,236222.0,169982.357456,849431.0,447807.635626,1.89686582457,9455.40992802,Central Harlem North-Polo Grounds,849431,1.8969,0.3796,4.9972,0.5275,0.7196
235,1023600,1668726.0,641394.077322,3851351.0,2828013.83803,1.35968005117,9021.27511861,Central Harlem North-Polo Grounds,3845194,1.3619,0.2268,6.0047,0.5901,0.3844
236,1023700,1519465.0,588088.750109,2923015.0,2897558.15657,0.992194753186,9516.02527371,Hamilton Heights,2874942,1.0088,0.203,4.9704,0.5244,0.387
237,1023900,397710.0,202629.614418,1127465.0,687269.036218,1.64050021256,9883.87715037,Washington Heights South,1127465,1.6405,0.2948,5.5642,0.5787,0.5095
238,1024000,13300030.0,602297.303092,95823.0,23466537.5624,0.00408338894245,5751.21060989,park-cemetery-etc-Manhattan,95823,0.0041,0.0257,0.1591,0.5668,0.0453
239,1024100,942603.0,637715.208243,4212968.0,1874161.11073,2.25112343642,9914.67018643,Washington Heights South,4218968,2.2479,0.3403,6.6063,0.5029,0.6765
240,1024200,1120551.0,623972.773199,2821712.0,3735142.84052,0.78977970213,7360.72556071,East Harlem North,2949940,0.7554,0.1671,4.5222,0.3,0.5568
241,1024301,646725.0,371359.147678,1733254.0,1131945.00498,1.53121749941,10211.5731962,Washington Heights South,1733254,1.5312,0.3281,4.6673,0.5713,0.5742
242,1024302,1511932.0,251037.486807,3474856.0,2272412.31975,1.52914854835,9834.83349012,Central Harlem North-Polo Grounds,3474856,1.5291,0.1105,13.842,0.6653,0.166
243,1024500,1349334.0,935185.590149,5202223.0,2282409.82339,2.28780780142,10156.3144257,Washington Heights South,5221715,2.2793,0.4097,5.5628,0.5912,0.6931
244,1024700,1037686.0,638715.708285,3820496.0,2736091.26924,1.27992477421,10195.0834105,Washington Heights South,3501991,1.3963,0.2334,5.9815,0.3793,0.6155
245,1024900,336260.0,169046.404076,721725.0,652856.308287,1.22003722701,10692.8923482,Washington Heights South,796509,1.1055,0.2589,4.2694,0.5151,0.5027
246,1025100,940641.0,671656.764866,5823440.0,1715989.09463,3.48868126186,10711.6185722,Washington Heights South,5986539,3.3936,0.3914,8.6703,0.5482,0.714
247,1025300,1053406.0,759214.688832,3836131.0,1822960.36207,2.10892572323,11037.6786696,Washington Heights South,3844488,2.1043,0.4165,5.0528,0.5779,0.7207
248,1025500,1700972.0,992581.477842,10696037.0,4756105.97953,1.49364228438,10810.0816345,Washington Heights South,7103921,2.2489,0.2087,10.776,0.3576,0.5835
249,1025700,878782.0,637817.044382,3119889.0,1550590.20006,2.0131392549,6892.00120498,Central Harlem South,3121554,2.0121,0.4113,4.8915,0.5667,0.7258
250,1025900,422454.0,303305.923034,1946698.0,812329.673652,2.42066129526,8732.97182703,Central Harlem North-Polo Grounds,1966375,2.3964,0.3734,6.4183,0.5201,0.718
251,1026100,904624.0,650002.479507,3653784.0,1681539.12174,2.17426579776,11349.3869134,Washington Heights South,3656113,2.1729,0.3866,5.6212,0.538,0.7185
252,1026300,856235.0,647565.387851,3483310.0,1691892.01342,2.11967487969,11382.7221749,Washington Heights South,3586261,2.0588,0.3827,5.3791,0.5061,0.7563
253,1026500,841065.0,636640.40636,3298287.0,2068027.66415,1.59489500899,11635.4429258,Washington Heights South,3298287,1.5949,0.3078,5.1808,0.4067,0.7569
254,1026700,311219.0,188632.988223,1085783.0,518771.594333,2.0929885365,12040.1903524,Washington Heights North,1085783,2.093,0.3636,5.7561,0.5999,0.6061
255,1026900,1045186.0,779871.84125,3287908.0,1889655.62123,1.74448294333,11913.8511467,Washington Heights North,3296472,1.74,0.4127,4.216,0.5531,0.7462
256,1027100,1231042.0,842600.800207,3800168.0,2076588.58429,1.8586623413,11947.3644172,Washington Heights North,3859677,1.83,0.4058,4.51,0.5928,0.6845
257,1027300,1169158.0,659428.771651,3621106.0,1903506.22995,1.9068921041,12058.0037432,Washington Heights North,3629781,1.9023,0.3464,5.4913,0.6142,0.564
258,1027500,2452774.0,249946.235775,1906546.0,2946540.96606,0.64663821815,11803.9094234,Washington Heights North,1905346,0.647,0.0848,7.6278,0.8324,0.1019
259,1027700,1164483.0,575038.668606,3096913.0,1760155.84136,1.75945386609,12552.6645871,Washington Heights North,3096913,1.7595,0.3267,5.3856,0.6616,0.4938
260,1027900,1087391.0,710867.236223,3871030.0,1940050.62819,1.99750147944,12506.0070619,Washington Heights North,3875254,1.9953,0.3664,5.4455,0.5605,0.6537
261,1028300,1048976.0,491308.039916,3239107.0,1623888.60271,1.99466083732,12834.2574334,Washington Heights North,3239107,1.9947,0.3026,6.5928,0.646,0.4684
262,1028500,785752.0,529864.699713,2534585.0,1314114.37658,1.9287400284,13145.618726,Washington Heights North,2534585,1.9287,0.4032,4.7835,0.5979,0.6743
263,1028700,5440877.0,569256.960167,2205953.0,5710876.56923,0.387832055754,12974.8342516,Washington Heights North,2214861,0.3863,0.0997,3.8751,0.9527,0.1046
264,1029100,1279075.0,810401.758444,3734774.0,2018145.03476,1.85555246798,13581.9069208,Marble Hill-Inwood,3744774,1.8506,0.4016,4.6085,0.6338,0.6336
265,1029300,1025263.0,686516.641454,2874667.0,1690644.7008,1.71132467906,13832.0165605,Marble Hill-Inwood,2893242,1.7003,0.4061,4.1873,0.6064,0.6696
266,1029500,919927.0,578961.348272,3147097.0,1460098.43677,2.1809584339,13910.8620503,Marble Hill-Inwood,3184414,2.1554,0.3965,5.4358,0.63,0.6294
267,1029700,1237200.0,198328.859776,626645.0,9961849.11884,0.0501302513261,13993.5318887,park-cemetery-etc-Manhattan,499390,0.0629,0.0199,3.1596,0.1242,0.1603
268,1029900,2272989.0,1036647.2729,2600722.0,6687564.17556,0.38894908994,13058.1252498,Marble Hill-Inwood,2601122,0.3889,0.155,2.5088,0.3399,0.4561
269,1030300,644253.0,440706.660065,2391498.0,1685782.38139,1.43653595312,14321.4486381,Marble Hill-Inwood,2421687,1.4186,0.2614,5.4265,0.3822,0.6841
270,1030700,538931.0,328802.852364,1927529.0,908014.729849,2.12279485854,14677.0275855,Marble Hill-Inwood,1927529,2.1228,0.3621,5.8623,0.5935,0.6101
271,1030900,3206056.0,1143879.60069,4421944.0,3282243.12217,1.05229438266,15193.2150556,Marble Hill-Inwood,3453886,1.3472,0.3485,3.8657,0.9768,0.3568
272,1031100,3301550.0,36664.2088623,60358.0,7795233.95899,0.0100295899278,9882.11000177,park-cemetery-etc-Manhattan,78183,0.0077,0.0047,1.6462,0.4235,0.0111
273,1031703,976960.0,816224.43331,15189612.0,2571696.4343,4.48263871515,3964.84230335,Battery Park City-Lower Manhattan,11527986,5.9065,0.3174,18.6096,0.3799,0.8355
274,1031704,1839642.0,592162.697934,7217191.0,2352286.24138,3.30471855986,4786.06666365,Battery Park City-Lower Manhattan,7773644,3.0682,0.2517,12.1879,0.7821,0.3219
275,1031900,945425.0,40707.4851031,945425.0,1080130.34144,0.989903680119,5435.66149112,park-cemetery-etc-Manhattan,1069225,0.8753,0.0377,23.2248,0.8753,0.0431
276,2000100,17825000.0,3627904.49173,5502107.0,18154596.1687,0.303069644121,9169.89740884,Rikers Island,5502107,0.3031,0.1998,1.5166,0.9818,0.2035
277,2000200,2347495.0,1016219.7442,1689098.0,5050182.71191,0.33278498935,12411.559919,Soundview-Castle Hill-Clason Point-Harding Park,1680625,0.3345,0.2012,1.6621,0.4648,0.4329
278,2000400,4092933.0,1156560.05168,2278495.0,8551573.02668,0.301260480611,12569.7128937,Soundview-Castle Hill-Clason Point-Harding Park,2576251,0.2664,0.1352,1.9701,0.4786,0.2826
279,2001600,2908510.0,858366.371855,3750627.0,5221332.29582,0.718825538647,12833.3455385,Soundview-Castle Hill-Clason Point-Harding Park,3753227,0.7183,0.1644,4.3695,0.557,0.2951
280,2001900,6351608.0,3588365.63287,7372384.0,17964480.9591,0.423311200436,7771.03313689,Mott Haven-Port Morris,7604566,0.4104,0.1997,2.0545,0.3536,0.565
281,2002000,2970672.0,935822.272274,2998962.0,4270706.7064,0.753144671625,12355.0474708,Soundview-Castle Hill-Clason Point-Harding Park,3216460,0.7022,0.2191,3.2046,0.6956,0.315
282,2002300,821949.0,176529.575061,2638633.0,1126747.39186,2.34181416266,8284.10505305,Mott Haven-Port Morris,2638633,2.3418,0.1567,14.9473,0.7295,0.2148
283,2002500,776854.0,407071.703299,2873648.0,1373985.98595,2.09156718437,8336.74309631,Mott Haven-Port Morris,2873784,2.0915,0.2963,7.0593,0.5654,0.524
284,2002701,527127.0,189715.107798,1448132.0,877836.876769,1.64995574728,8441.06541483,Mott Haven-Port Morris,1448392,1.6497,0.2161,7.6332,0.6005,0.3599
285,2002702,937093.0,586334.20007,1783412.0,1674949.6113,1.11392425624,8657.57285175,Mott Haven-Port Morris,1865767,1.0648,0.3501,3.0416,0.5595,0.6257
286,2002800,1850527.0,516664.395224,3113346.0,4715453.73064,0.660281317102,11742.8578406,Soundview-Castle Hill-Clason Point-Harding Park,3113526,0.6602,0.1096,6.0259,0.3924,0.2792
287,2003100,700135.0,517351.165365,1267637.0,1680016.28445,0.943041454219,9172.21289871,Mott Haven-Port Morris,1584325,0.7545,0.3079,2.4502,0.4167,0.7389
288,2003300,818024.0,454139.896563,1739192.0,1639977.74021,1.060497321,8911.21557939,Mott Haven-Port Morris,1739192,1.0605,0.2769,3.8296,0.4988,0.5552
289,2003500,930107.0,566990.833158,1851141.0,1525330.72751,1.21359975684,9224.67978126,Mott Haven-Port Morris,1851141,1.2136,0.3717,3.2649,0.6098,0.6096
290,2003700,1551204.0,45827.2092478,155999.0,1787327.10231,0.0872806101348,9099.62177982,Mott Haven-Port Morris,155999,0.0873,0.0256,3.4041,0.8679,0.0295
291,2003800,405320.0,160584.224448,391900.0,682166.209681,0.618453382787,12901.5236688,Soundview-Castle Hill-Clason Point-Harding Park,421888,0.5745,0.2354,2.4405,0.5942,0.3962
292,2003900,1403292.0,730839.350968,2850887.0,2323222.87634,1.2298815706,8525.41784122,Mott Haven-Port Morris,2857289,1.2271,0.3146,3.9008,0.604,0.5208
293,2004001,863039.0,327182.615687,875300.0,1325276.21608,0.660466089544,13707.3097186,Soundview-Bruckner,875300,0.6605,0.2469,2.6753,0.6512,0.3791
294,2004100,1271460.0,501104.954531,2494931.0,1977775.75904,1.29711722286,8775.8881721,Mott Haven-Port Morris,2565407,1.2615,0.2534,4.9789,0.6429,0.3941
